x,y,z1,z2,z3,z4
0.75,2.6,-100.9221368,-0.388255658,0.000106863,0.388148795
0.75,2.65,-100.922126,-0.388230668,0.000120225,0.388110443
0.75,2.7,-100.9221142,-0.388206133,0.000128517,0.388077617
0.75,2.75,-100.9221018,-0.388182188,0.000132673,0.388049515
0.75,2.8,-100.9220892,-0.388159645,0.000134141,0.388025504
0.75,2.85,-100.9220765,-0.388138996,0.000133895,0.388005102
0.75,2.9,-100.922064,-0.38811991,0.000132035,0.387987875
0.75,2.95,-100.9220516,-0.388101994,0.0001286,0.387973394
0.75,3,-100.9220397,-0.388085319,0.000124057,0.387961262
0.75,3.05,-100.9220282,-0.38807004,0.000118846,0.387951193
0.75,3.1,-100.9220173,-0.388056262,0.000113248,0.387943014
0.75,3.15,-100.9220068,-0.388043849,0.000107326,0.387936523
0.75,3.2,-100.921997,-0.388032488,0.000101046,0.387931442
0.75,3.25,-100.9219877,-0.38802213,9.4681e-05,0.38792745
0.75,3.3,-100.9219791,-0.388012624,8.8285e-05,0.38792434
0.75,3.35,-100.9219711,-0.388003782,8.171e-05,0.387922073
0.75,3.4,-100.9219636,-0.387995927,7.5276e-05,0.387920651
0.75,3.45,-100.9219568,-0.387988941,6.8998e-05,0.387919943
0.75,3.5,-100.9219506,-0.387982721,6.2988e-05,0.387919733
0.75,3.55,-100.9219449,-0.387977232,5.7504e-05,0.387919729
0.75,3.6,-100.9219397,-0.387972238,5.2397e-05,0.38791984
0.75,3.65,-100.921935,-0.387967505,4.7357e-05,0.387920147
0.75,3.7,-100.9219308,-0.387963433,4.2659e-05,0.387920774
0.75,3.75,-100.9219269,-0.387959875,3.8206e-05,0.387921669
0.75,3.8,-100.9219235,-0.387956782,3.4023e-05,0.38792276
0.75,3.85,-100.9219205,-0.387954257,3.0331e-05,0.387923926
0.75,3.9,-100.9219178,-0.387952021,2.7182e-05,0.38792484
0.75,3.95,-100.9219154,-0.387949795,2.4292e-05,0.387925503
0.75,4,-100.9219132,-0.387948003,2.1791e-05,0.387926212
0.8,0.5,-100.7074836,0.189751213,-0.63274944,0.442998227
0.8,0.55,-100.7594146,0.058282576,-0.475439868,0.417157292
0.8,0.6,-100.7987225,-0.030971191,-0.362652163,0.393623354
0.8,0.65,-100.8288997,-0.092026403,-0.280307397,0.3723338
0.8,0.7,-100.8523596,-0.133960141,-0.219230051,0.353190192
0.8,0.75,-100.8708027,-0.162786821,-0.173282058,0.336068879
0.8,0.8,-100.8854487,-0.182554485,-0.13828182,0.320836305
0.8,0.85,-100.8971865,-0.196035957,-0.111320673,0.30735663
0.8,0.9,-100.9066726,-0.205164162,-0.090328193,0.295492355
0.8,0.95,-100.9143964,-0.211299594,-0.073804566,0.28510416
0.8,1,-100.9207256,-0.215398917,-0.060653532,0.276052448
0.8,1.05,-100.925939,-0.21812801,-0.050072008,0.268200019
0.8,1.1,-100.9302501,-0.219943496,-0.041471357,0.261414853
0.8,1.15,-100.9338246,-0.221152852,-0.03441958,0.255572433
0.8,1.2,-100.9367931,-0.221959666,-0.028597703,0.250557368
0.8,1.25,-100.9392599,-0.222497378,-0.023766918,0.246264296
0.8,1.3,-100.9413098,-0.222852889,-0.019745324,0.242598213
0.8,1.35,-100.9430122,-0.22308351,-0.016390775,0.239474286
0.8,1.4,-100.9444246,-0.223227542,-0.013589856,0.236817398
0.8,1.45,-100.9455949,-0.223311255,-0.011250211,0.234561466
0.8,1.5,-100.9465627,-0.223353491,-0.009295203,0.232648694
0.8,1.55,-100.9473615,-0.223367191,-0.007661639,0.231028829
0.8,1.6,-100.948019,-0.223362328,-0.006296027,0.229658356
0.8,1.65,-100.9485583,-0.223345355,-0.00515448,0.228499835
0.8,1.7,-100.9489989,-0.223320691,-0.004200455,0.227521146
0.8,1.75,-100.949357,-0.223291769,-0.00340308,0.226694849
0.8,1.8,-100.9496462,-0.22325978,-0.002737817,0.225997597
0.8,1.85,-100.9498779,-0.223225825,-0.002183655,0.22540948
0.8,1.9,-100.9500618,-0.223190917,-0.001722687,0.224913604
0.8,1.95,-100.9502059,-0.223154542,-0.001341085,0.224495627
0.8,2,-100.9503173,-0.223116785,-0.001026502,0.224143287
0.8,2.05,-100.9504017,-0.223078345,-0.000767865,0.223846211
0.8,2.1,-100.9504639,-0.223038555,-0.000557051,0.223595607
0.8,2.15,-100.9505082,-0.222996998,-0.000386939,0.223383937
0.8,2.2,-100.9505381,-0.222954699,-0.000250221,0.22320492
0.8,2.25,-100.9505564,-0.222911947,-0.000141383,0.22305333
0.8,2.3,-100.9505656,-0.222868209,-5.65E-05,0.222924711
0.8,2.35,-100.9505677,-0.222823907,8.623e-06,0.222815284
0.8,2.4,-100.9505644,-0.222780328,5.8333e-05,0.222721996
0.8,2.45,-100.9505571,-0.22273765,9.5297e-05,0.222642352
0.8,2.5,-100.9505468,-0.2226956,0.000121373,0.222574228
0.8,2.55,-100.9505344,-0.222654786,0.000138933,0.222515853
0.8,2.6,-100.9505207,-0.222616419,0.000150593,0.222465826
0.8,2.65,-100.9505061,-0.222580642,0.000157631,0.222423011
0.8,2.7,-100.950491,-0.222546913,0.000160504,0.222386408
0.8,2.75,-100.9504759,-0.222515142,0.000159997,0.222355146
0.8,2.8,-100.9504609,-0.222485902,0.000157379,0.222328523
0.8,2.85,-100.9504462,-0.222459508,0.000153516,0.222305992
0.8,2.9,-100.9504319,-0.222435565,0.000148501,0.222287063
0.8,2.95,-100.9504181,-0.22241361,0.000142363,0.222271246
0.8,3,-100.950405,-0.222393584,0.000135498,0.222258087
0.8,3.05,-100.9503925,-0.222375455,0.000128204,0.222247251
0.8,3.1,-100.9503808,-0.222359222,0.000120703,0.222238519
0.8,3.15,-100.9503697,-0.222344801,0.000113144,0.222231657
0.8,3.2,-100.9503594,-0.222331898,0.00010556,0.222226337
0.8,3.25,-100.9503498,-0.222320408,9.8202e-05,0.222222206
0.8,3.3,-100.9503408,-0.222309971,9.0916e-05,0.222219054
0.8,3.35,-100.9503326,-0.222300284,8.347e-05,0.222216815
0.8,3.4,-100.9503251,-0.222291673,7.6213e-05,0.222215461
0.8,3.45,-100.9503182,-0.222284166,6.932e-05,0.222214846
0.8,3.5,-100.9503119,-0.222277681,6.298e-05,0.222214701
0.8,3.55,-100.9503063,-0.222272136,5.7383e-05,0.222214753
0.8,3.6,-100.9503011,-0.222267071,5.2106e-05,0.222214965
0.8,3.65,-100.9502964,-0.22226221,4.6813e-05,0.222215397
0.8,3.7,-100.9502922,-0.222257926,4.178e-05,0.222216146
0.8,3.75,-100.9502885,-0.22225429,3.7109e-05,0.222217182
0.8,3.8,-100.9502852,-0.222251171,3.2803e-05,0.222218368
0.8,3.85,-100.9502823,-0.222248748,2.9252e-05,0.222219497
0.8,3.9,-100.9502797,-0.222246803,2.6418e-05,0.222220385
0.8,3.95,-100.9502773,-0.222244683,2.3607e-05,0.222221076
0.8,4,-100.9502752,-0.222242792,2.0977e-05,0.222221814
0.85,0.5,-100.7436026,0.278236993,-0.606267119,0.328030125
0.85,0.55,-100.7931372,0.147937326,-0.451189535,0.30325221
0.85,0.6,-100.8302571,0.060023335,-0.340577217,0.280553882
0.85,0.65,-100.8584482,0.000460217,-0.26032427,0.259864053
0.85,0.7,-100.8801146,-0.039861267,-0.201231537,0.241092804
0.85,0.75,-100.8969463,-0.06698925,-0.157151378,0.224140628
0.85,0.8,-100.9101517,-0.085006984,-0.12390162,0.208908605
0.85,0.85,-100.9206089,-0.096726428,-0.098572711,0.195299139
0.85,0.9,-100.9289629,-0.104120818,-0.079090821,0.183211639
0.85,0.95,-100.9356913,-0.108587267,-0.0639525,0.172539767
0.85,1,-100.94115,-0.111111952,-0.052059768,0.16317172
0.85,1.05,-100.9456059,-0.112381791,-0.042610616,0.154992406
0.85,1.1,-100.9492607,-0.112866021,-0.035020249,0.14788627
0.85,1.15,-100.9522688,-0.112877279,-0.0288628,0.141740079
0.85,1.2,-100.9547502,-0.112618207,-0.023827117,0.136445325
0.85,1.25,-100.9567995,-0.112216808,-0.019683237,0.131900045
0.85,1.3,-100.9584924,-0.111751482,-0.016258597,0.128010079
0.85,1.35,-100.9598903,-0.11126934,-0.013420369,0.124689708
0.85,1.4,-100.9610436,-0.110797703,-0.011064199,0.121861902
0.85,1.45,-100.9619937,-0.110351918,-0.009106199,0.119458117
0.85,1.5,-100.9627748,-0.109940275,-0.007477666,0.11741794
0.85,1.55,-100.9634154,-0.109565984,-0.006122557,0.115688542
0.85,1.6,-100.9639389,-0.109230098,-0.004993903,0.114224002
0.85,1.65,-100.964365,-0.108931091,-0.00405363,0.112984721
0.85,1.7,-100.9647099,-0.108666368,-0.003270264,0.111936632
0.85,1.75,-100.9649871,-0.108433133,-0.002617479,0.111050612
0.85,1.8,-100.965208,-0.108227275,-0.002074561,0.110301835
0.85,1.85,-100.965382,-0.108045307,-0.001623802,0.109669109
0.85,1.9,-100.9655173,-0.107884251,-0.001250214,0.109134465
0.85,1.95,-100.9656204,-0.107740336,-0.000942308,0.108682644
0.85,2,-100.9656971,-0.107610842,-0.000689781,0.108300623
0.85,2.05,-100.9657522,-0.107494001,-0.000483419,0.10797742
0.85,2.1,-100.9657897,-0.107387238,-0.000316518,0.107703756
0.85,2.15,-100.965813,-0.107288503,-0.000183195,0.107471698
0.85,2.2,-100.9658252,-0.107197167,-7.74E-05,0.107274579
0.85,2.25,-100.9658284,-0.107112313,5.397e-06,0.107106916
0.85,2.3,-100.9658248,-0.107032517,6.8458e-05,0.106964059
0.85,2.35,-100.965816,-0.106957339,0.000115264,0.106842075
0.85,2.4,-100.9658034,-0.106887191,0.000149455,0.106737736
0.85,2.45,-100.965788,-0.106821668,0.000173263,0.106648404
0.85,2.5,-100.9657709,-0.106760022,0.000188198,0.106571824
0.85,2.55,-100.9657527,-0.106702357,0.000196257,0.106506101
0.85,2.6,-100.965734,-0.106649425,0.000199712,0.106449713
0.85,2.65,-100.9657151,-0.106601064,0.000199653,0.106401411
0.85,2.7,-100.9656963,-0.106556513,0.000196416,0.106360096
0.85,2.75,-100.965678,-0.106515441,0.000190635,0.106324806
0.85,2.8,-100.9656604,-0.106478146,0.000183397,0.106294749
0.85,2.85,-100.9656434,-0.10644475,0.000175447,0.106269304
0.85,2.9,-100.9656272,-0.106414781,0.000166869,0.106247912
0.85,2.95,-100.9656119,-0.106387699,0.000157684,0.106230015
0.85,3,-100.9655974,-0.106363305,0.000148208,0.106215097
0.85,3.05,-100.9655839,-0.106341362,0.000138589,0.106202773
0.85,3.1,-100.9655712,-0.106321759,0.00012898,0.106192779
0.85,3.15,-100.9655595,-0.106304466,0.000119618,0.106184848
0.85,3.2,-100.9655486,-0.106289221,0.000110612,0.10617861
0.85,3.25,-100.9655386,-0.106275828,0.000102142,0.106173686
0.85,3.3,-100.9655293,-0.106263734,9.3865e-05,0.106169869
0.85,3.35,-100.9655208,-0.106252546,8.5486e-05,0.10616706
0.85,3.4,-100.9655132,-0.106242553,7.7355e-05,0.106165197
0.85,3.45,-100.9655062,-0.106233957,6.9835e-05,0.106164122
0.85,3.5,-100.9654999,-0.106226704,6.3185e-05,0.106163519
0.85,3.55,-100.9654942,-0.106220577,5.7407e-05,0.10616317
0.85,3.6,-100.9654891,-0.106214969,5.1899e-05,0.10616307
0.85,3.65,-100.9654844,-0.10620959,4.6339e-05,0.106163251
0.85,3.7,-100.9654803,-0.106204706,4.0946e-05,0.10616376
0.85,3.75,-100.9654767,-0.106200643,3.6055e-05,0.106164588
0.85,3.8,-100.9654735,-0.106197247,3.1735e-05,0.106165512
0.85,3.85,-100.9654707,-0.106194669,2.838e-05,0.106166289
0.85,3.9,-100.9654681,-0.106192659,2.571e-05,0.10616695
0.85,3.95,-100.9654658,-0.106190508,2.2986e-05,0.106167522
0.85,4,-100.9654638,-0.106188344,2.021e-05,0.106168134
0.9,0.5,-100.7704931,0.335632874,-0.581284464,0.24565159
0.9,0.55,-100.8177594,0.20565337,-0.428150982,0.222497612
0.9,0.6,-100.8527921,0.118342239,-0.319423885,0.201081646
0.9,0.65,-100.8790707,0.059637456,-0.240984355,0.181346899
0.9,0.7,-100.8989923,0.020393514,-0.183623867,0.163230353
0.9,0.75,-100.9142389,-0.005474333,-0.141196257,0.146670589
0.9,0.8,-100.9260119,-0.022089118,-0.109523681,0.131612799
0.9,0.85,-100.9351821,-0.032308991,-0.085695618,0.118004608
0.9,0.9,-100.942387,-0.038157001,-0.067631862,0.105788863
0.9,0.95,-100.9480962,-0.041078398,-0.053820605,0.094899003
0.9,1,-100.9526565,-0.04210147,-0.043156365,0.085257836
0.9,1.05,-100.956325,-0.041946695,-0.034831971,0.076778666
0.9,1.1,-100.9592938,-0.041107359,-0.028260377,0.069367736
0.9,1.15,-100.9617072,-0.039910873,-0.023016379,0.062927252
0.9,1.2,-100.9636753,-0.038566446,-0.018792097,0.057358543
0.9,1.25,-100.9652833,-0.037201997,-0.015362927,0.052564924
0.9,1.3,-100.9665982,-0.035890919,-0.012563169,0.048454088
0.9,1.35,-100.9676733,-0.034672115,-0.010267749,0.044939864
0.9,1.4,-100.9685514,-0.033562856,-0.008380492,0.041943348
0.9,1.45,-100.9692674,-0.032567802,-0.006825627,0.03939343
0.9,1.5,-100.9698498,-0.03168457,-0.005542349,0.037226919
0.9,1.55,-100.9703218,-0.030906362,-0.004481927,0.03538829
0.9,1.6,-100.9707025,-0.030225009,-0.003604175,0.033829183
0.9,1.65,-100.9710076,-0.029630757,-0.002877092,0.03250785
0.9,1.7,-100.9712501,-0.029113831,-0.002274548,0.031388379
0.9,1.75,-100.9714407,-0.02866507,-0.001775006,0.030440076
0.9,1.8,-100.9715882,-0.028274998,-0.001361778,0.029636776
0.9,1.85,-100.9717003,-0.027935494,-0.001020665,0.028956159
0.9,1.9,-100.971783,-0.027639539,-0.000739767,0.028379307
0.9,1.95,-100.9718417,-0.027380075,-0.000510085,0.02789016
0.9,2,-100.9718808,-0.027151537,-0.00032351,0.027475047
0.9,2.05,-100.9719039,-0.026949652,-0.000172798,0.027122449
0.9,2.1,-100.9719144,-0.02676987,-5.28E-05,0.026822641
0.9,2.15,-100.9719147,-0.02660847,4.1127e-05,0.026567343
0.9,2.2,-100.9719073,-0.026463284,0.00011367,0.026349614
0.9,2.25,-100.9718938,-0.026332063,0.000168404,0.026163659
0.9,2.3,-100.9718759,-0.02621235,0.000207771,0.02600458
0.9,2.35,-100.971855,-0.026102811,0.000234534,0.025868277
0.9,2.4,-100.9718319,-0.026003032,0.000251664,0.025751367
0.9,2.45,-100.9718076,-0.025911951,0.000260928,0.025651022
0.9,2.5,-100.9717828,-0.025828296,0.00026347,0.025564826
0.9,2.55,-100.971758,-0.02575165,0.000260911,0.025490739
0.9,2.6,-100.9717336,-0.025682272,0.000255175,0.025427097
0.9,2.65,-100.9717099,-0.025619667,0.000247153,0.025372514
0.9,2.7,-100.971687,-0.025562811,0.000237044,0.025325766
0.9,2.75,-100.9716651,-0.025511106,0.000225329,0.025285777
0.9,2.8,-100.9716444,-0.025464552,0.0002129,0.025251652
0.9,2.85,-100.9716249,-0.025423051,0.000200363,0.025222687
0.9,2.9,-100.9716066,-0.025386047,0.000187797,0.02519825
0.9,2.95,-100.9715894,-0.025352913,0.000175209,0.025177705
0.9,3,-100.9715734,-0.02532329,0.000162823,0.025160467
0.9,3.05,-100.9715586,-0.025296732,0.000150627,0.025146105
0.9,3.1,-100.971545,-0.025273006,0.000138698,0.025134309
0.9,3.15,-100.9715324,-0.02525213,0.000127353,0.025124777
0.9,3.2,-100.9715209,-0.025233887,0.000116787,0.0251171
0.9,3.25,-100.9715103,-0.02521795,0.000107065,0.025110885
0.9,3.3,-100.9715006,-0.025203594,9.7672e-05,0.025105922
0.9,3.35,-100.9714919,-0.025190359,8.8275e-05,0.025102084
0.9,3.4,-100.9714839,-0.025178475,7.9205e-05,0.02509927
0.9,3.45,-100.9714769,-0.02516833,7.1025e-05,0.025097305
0.9,3.5,-100.9714705,-0.025159879,6.4029e-05,0.02509585
0.9,3.55,-100.9714647,-0.025152713,5.7954e-05,0.025094759
0.9,3.6,-100.9714595,-0.025146162,5.2132e-05,0.02509403
0.9,3.65,-100.9714549,-0.025139918,4.6254e-05,0.025093664
0.9,3.7,-100.9714508,-0.025134138,4.0482e-05,0.025093656
0.9,3.75,-100.9714472,-0.025129353,3.5364e-05,0.025093989
0.9,3.8,-100.9714441,-0.025125501,3.1136e-05,0.025094364
0.9,3.85,-100.9714413,-0.025122518,2.7896e-05,0.025094622
0.9,3.9,-100.9714388,-0.025120133,2.5229e-05,0.025094905
0.9,3.95,-100.9714365,-0.025117779,2.2543e-05,0.025095236
0.9,4,-100.9714345,-0.025115236,1.9618e-05,0.025095617
0.95,0.5,-100.7907342,0.372401294,-0.558326058,0.185924763
0.95,0.55,-100.8359058,0.241971354,-0.406760923,0.16478957
0.95,0.6,-100.8689896,0.154551786,-0.299555549,0.145003763
0.95,0.65,-100.893461,0.096060391,-0.22258952,0.12652913
0.95,0.7,-100.9117123,0.057323993,-0.166657097,0.109333103
0.95,0.75,-100.9254218,0.032226935,-0.125621479,0.093394544
0.95,0.8,-100.9357878,0.016608194,-0.095311636,0.078703442
0.95,0.85,-100.9436783,0.007562492,-0.072815534,0.065253042
0.95,0.9,-100.9497277,0.003013335,-0.056044415,0.05303108
0.95,0.95,-100.9544011,0.001460517,-0.043474331,0.042013814
0.95,1,-100.9580399,0.00182386,-0.033986971,0.03216311
0.95,1.05,-100.9608947,0.003337662,-0.026763608,0.023425946
0.95,1.1,-100.9631499,0.00547242,-0.021208184,0.015735763
0.95,1.15,-100.9649413,0.007874546,-0.016889709,0.009015163
0.95,1.2,-100.9663706,0.01031855,-0.013497942,0.003179393
0.95,1.25,-100.9675142,0.012669031,-0.010809139,-0.001859892
0.95,1.3,-100.9684303,0.014852229,-0.008661152,-0.006191077
0.95,1.35,-100.9691641,0.016834083,-0.006934501,-0.009899582
0.95,1.4,-100.9697511,0.018605512,-0.005539927,-0.013065584
0.95,1.45,-100.9702193,0.020171812,-0.004409254,-0.015762558
0.95,1.5,-100.970591,0.021545944,-0.003489467,-0.018056477
0.95,1.55,-100.9708841,0.022744995,-0.002739348,-0.020005647
0.95,1.6,-100.9711129,0.023786735,-0.002125788,-0.021660948
0.95,1.65,-100.9712893,0.024689518,-0.001623191,-0.023066327
0.95,1.7,-100.9714225,0.025470623,-0.001211093,-0.02425953
0.95,1.75,-100.9715205,0.026145783,-0.000873007,-0.025272776
0.95,1.8,-100.9715894,0.026730001,-0.000596507,-0.026133495
0.95,1.85,-100.9716348,0.027236137,-0.000371105,-0.026865032
0.95,1.9,-100.9716609,0.0276753,-0.000188137,-0.027487163
0.95,1.95,-100.9716715,0.028057904,-4.12E-05,-0.028016658
0.95,2,-100.9716696,0.028392403,7.5356e-05,-0.028467759
0.95,2.05,-100.971658,0.028685598,0.000166868,-0.028852467
0.95,2.1,-100.9716388,0.028944071,0.00023685,-0.029180921
0.95,2.15,-100.9716138,0.029173279,0.000288447,-0.029461726
0.95,2.2,-100.9715848,0.029376967,0.000325143,-0.02970211
0.95,2.25,-100.9715528,0.029558652,0.000349473,-0.029908125
0.95,2.3,-100.9715191,0.029721862,0.000363057,-0.030084919
0.95,2.35,-100.9714845,0.029868977,0.000367867,-0.030236844
0.95,2.4,-100.9714497,0.030001285,0.000366201,-0.030367486
0.95,2.45,-100.9714154,0.030120476,0.000359373,-0.03047985
0.95,2.5,-100.971382,0.0302284,0.000348139,-0.030576539
0.95,2.55,-100.9713497,0.030326035,0.000333733,-0.030659767
0.95,2.6,-100.9713189,0.030413633,0.000317725,-0.030731358
0.95,2.65,-100.9712897,0.03049205,0.000300796,-0.030792846
0.95,2.7,-100.9712621,0.03056259,0.000283002,-0.030845592
0.95,2.75,-100.9712363,0.030626151,0.000264657,-0.030890808
0.95,2.8,-100.9712121,0.030683066,0.000246438,-0.030929504
0.95,2.85,-100.9711897,0.030733675,0.000228793,-0.030962468
0.95,2.9,-100.9711689,0.03077862,0.000211794,-0.030990414
0.95,2.95,-100.9711496,0.030818618,0.000195439,-0.031014056
0.95,3,-100.9711319,0.030854218,0.000179835,-0.031034053
0.95,3.05,-100.9711156,0.030886084,0.000164796,-0.03105088
0.95,3.1,-100.9711007,0.030914566,0.000150324,-0.031064889
0.95,3.15,-100.9710872,0.030939613,0.000136809,-0.031076422
0.95,3.2,-100.9710749,0.030961398,0.00012453,-0.031085928
0.95,3.25,-100.9710636,0.030980412,0.000113391,-0.031093803
0.95,3.3,-100.9710534,0.030997518,0.000102739,-0.031100257
0.95,3.35,-100.9710442,0.031013234,9.2217e-05,-0.031105452
0.95,3.4,-100.971036,0.031027393,8.2138e-05,-0.031109532
0.95,3.45,-100.9710286,0.031039449,7.325e-05,-0.031112699
0.95,3.5,-100.9710221,0.031049461,6.5808e-05,-0.031115268
0.95,3.55,-100.9710162,0.03105803,5.93e-05,-0.031117331
0.95,3.6,-100.9710109,0.031065839,5.3059e-05,-0.031118898
0.95,3.65,-100.9710061,0.031073221,4.6787e-05,-0.031120008
0.95,3.7,-100.971002,0.031080083,4.0634e-05,-0.031120717
0.95,3.75,-100.9709984,0.031085803,3.5297e-05,-0.0311211
0.95,3.8,-100.9709953,0.031090276,3.1162e-05,-0.031121438
0.95,3.85,-100.9709925,0.031093862,2.7906e-05,-0.031121768
0.95,3.9,-100.97099,0.031096845,2.5102e-05,-0.031121947
0.95,3.95,-100.9709878,0.031099602,2.2343e-05,-0.031121944
0.95,4,-100.9709858,0.031102551,1.9288e-05,-0.031121839
1,0.5,-100.8061275,0.395585712,-0.537708929,0.142123217
1,0.55,-100.8494069,0.264089521,-0.387319463,0.123229942
1,0.6,-100.8807079,0.175947194,-0.281254194,0.105307001
1,0.65,-100.9035029,0.117072995,-0.205401703,0.088328707
1,0.7,-100.9201822,0.078284462,-0.150570423,0.072285961
1,0.75,-100.9324238,0.05344988,-0.110639841,0.057189961
1,0.8,-100.941427,0.038380676,-0.08144821,0.043067534
1,0.85,-100.948061,0.030131813,-0.060082738,0.029950925
1,0.9,-100.9529609,0.02657762,-0.044445999,0.017868379
1,0.95,-100.9565916,0.026163026,-0.033000336,0.00683731
1,1,-100.959293,0.027751461,-0.024611136,-0.003140326
1,1.05,-100.9613122,0.030523491,-0.018442911,-0.01208058
1,1.1,-100.9628287,0.033902225,-0.013884245,-0.02001798
1,1.15,-100.9639725,0.037495692,-0.010491634,-0.027004058
1,1.2,-100.9648379,0.041050376,-0.007946072,-0.033104304
1,1.25,-100.9654935,0.044413277,-0.006019155,-0.038394122
1,1.3,-100.9659897,0.047502366,-0.004547949,-0.042954417
1,1.35,-100.9663636,0.050282894,-0.003415502,-0.046867391
1,1.4,-100.9666431,0.05275056,-0.002537556,-0.050213004
1,1.45,-100.9668492,0.054918879,-0.001852549,-0.05306633
1,1.5,-100.9669978,0.056810781,-0.001314915,-0.055495865
1,1.55,-100.9671012,0.05845374,-0.000891032,-0.057562708
1,1.6,-100.967169,0.05987556,-0.000555147,-0.059320413
1,1.65,-100.9672083,0.061103735,-0.000288428,-0.060815306
1,1.7,-100.9672252,0.062163583,-7.65E-05,-0.062087131
1,1.75,-100.9672241,0.06307782,9.1935e-05,-0.063169754
1,1.8,-100.9672089,0.063867334,0.000224608,-0.064091943
1,1.85,-100.9671826,0.06454998,0.000328131,-0.06487811
1,1.9,-100.9671477,0.065141123,0.000407782,-0.065548905
1,1.95,-100.9671062,0.065654691,0.000467122,-0.066121813
1,2,-100.9670599,0.06610215,0.0005095,-0.06661165
1,2.05,-100.9670103,0.066492892,0.000538014,-0.067030906
1,2.1,-100.9669586,0.066835622,0.000554522,-0.067390144
1,2.15,-100.9669059,0.067137622,0.000560697,-0.067698319
1,2.2,-100.9668529,0.067404257,0.000558714,-0.067962971
1,2.25,-100.9668005,0.067640382,0.00055007,-0.068190452
1,2.3,-100.9667492,0.067850632,0.000535538,-0.068386169
1,2.35,-100.9666995,0.068038393,0.000516313,-0.068554706
1,2.4,-100.9666517,0.068205911,0.000494002,-0.068699914
1,2.45,-100.9666062,0.068355634,0.000469417,-0.068825051
1,2.5,-100.9665631,0.068489982,0.000442924,-0.068932906
1,2.55,-100.9665225,0.068610501,0.000415372,-0.069025873
1,2.6,-100.9664846,0.068718012,0.000387952,-0.069105964
1,2.65,-100.9664492,0.068813748,0.000361119,-0.069174868
1,2.7,-100.9664163,0.068899304,0.000334783,-0.069234087
1,2.75,-100.9663859,0.068975883,0.000309088,-0.069284971
1,2.8,-100.9663579,0.069044196,0.000284459,-0.069328655
1,2.85,-100.9663321,0.069104857,0.000261166,-0.069366023
1,2.9,-100.9663085,0.069158589,0.000239275,-0.069397863
1,2.95,-100.9662868,0.069206201,0.000218777,-0.069424978
1,3,-100.9662671,0.069248458,0.00019963,-0.069448088
1,3.05,-100.9662491,0.069286247,0.000181465,-0.069467712
1,3.1,-100.9662328,0.06932004,0.000164213,-0.069484253
1,3.15,-100.966218,0.069349763,0.000148328,-0.069498092
1,3.2,-100.9662047,0.069375546,0.000134164,-0.06950971
1,3.25,-100.9661926,0.069398079,0.000121418,-0.069519497
1,3.3,-100.9661817,0.069418332,0.000109343,-0.069527675
1,3.35,-100.9661719,0.069436866,9.7574e-05,-0.06953444
1,3.4,-100.9661632,0.069453576,8.6418e-05,-0.069539994
1,3.45,-100.9661556,0.069467823,7.6745e-05,-0.069544568
1,3.5,-100.9661487,0.069479697,6.8705e-05,-0.069548403
